name,link,year_from,year_to,college,active
Kobi Simmons,/players/s/simmoko01.html,2018,2019,Arizona,true
Lionel Simmons,/players/s/simmoli01.html,1991,1997,La Salle,false
Miles Simon,/players/s/simonmi01.html,1999,1999,Arizona,false
Anfernee Simons,/players/s/simonan01.html,2019,2019,,true
Dickey Simpkins,/players/s/simpkdi01.html,1995,2002,Providence,false
Ralph Simpson,/players/s/simpsra01.html,1971,1980,Michigan State,false
Alvin Sims,/players/s/simsal01.html,1999,1999,Louisville,false
Courtney Sims,/players/s/simsco01.html,2008,2009,Michigan,false
Henry Sims,/players/s/simshe01.html,2013,2016,Georgetown,false
Scott Sims,/players/s/simssc01.html,1978,1978,Missouri,false
Kyle Singler,/players/s/singlky01.html,2013,2018,Duke,true
Sean Singletary,/players/s/singlse01.html,2009,2009,Virginia,false
Chris Singleton,/players/s/singlch01.html,2012,2014,Florida State,false
James Singleton,/players/s/singlja01.html,2006,2012,Murray State,false
McKinley Singleton,/players/s/singlmc01.html,1987,1987,University of Alabama at Birmingham,false
Charlie Sitton,/players/s/sittoch01.html,1985,1985,Oregon State,false
Peyton Siva,/players/s/sivape01.html,2014,2014,Louisville,false
Scott Skiles,/players/s/skilesc01.html,1987,1996,Michigan State,false
Al Skinner,/players/s/skinnal01.html,1975,1980,UMass,false
Brian Skinner,/players/s/skinnbr01.html,1999,2012,Baylor,false
Reggie Slater,/players/s/slatere01.html,1995,2003,Wyoming,false
Jose Slaughter,/players/s/slaugjo01.html,1983,1983,University of Portland,false
Tamar Slay,/players/s/slayta01.html,2003,2005,Marshall,false
Donald Sloan,/players/s/sloando01.html,2012,2016,Texas A&M,false
Uroš Slokar,/players/s/slokaur01.html,2007,2007,,false
Tom Sluby,/players/s/slubyto01.html,1985,1985,Notre Dame,false
Keith Smart,/players/s/smartke01.html,1989,1989,Indiana,false
Marcus Smart,/players/s/smartma01.html,2015,2019,Oklahoma State,true
Bingo Smith,/players/s/smithbi02.html,1970,1980,Tulsa,false
Charles Smith,/players/s/smithch01.html,1989,1997,Pitt,false
Charles Smith,/players/s/smithch02.html,1990,1996,Georgetown,false
Charles Smith,/players/s/smithch04.html,1998,2006,New Mexico,false
Chris Smith,/players/s/smithch03.html,1993,1995,UConn,false
Chris Smith,/players/s/smithch05.html,2014,2014,"Manhattan College, Louisville",false
Clinton Smith,/players/s/smithcl01.html,1987,1991,"Ohio State, Cleveland State University",false
Craig Smith,/players/s/smithcr01.html,2007,2012,Boston College,false
Dennis Smith,/players/s/smithde03.html,2018,2019,NC State,true
Derek Smith,/players/s/smithde02.html,1983,1991,Louisville,false
Donta Smith,/players/s/smithdo04.html,2005,2006,Southeastern Illinois College,false
Doug Smith,/players/s/smithdo03.html,1992,1996,Missouri,false
Elmore Smith,/players/s/smithel01.html,1972,1979,Kentucky State University,false
Greg Smith,/players/s/smithgr02.html,2012,2016,Fresno State,false
Ish Smith,/players/s/smithis01.html,2011,2019,Wake Forest,true
J.R. Smith,/players/s/smithjr01.html,2005,2019,,true
Jabari Smith,/players/s/smithja01.html,2001,2005,LSU,false
Jason Smith,/players/s/smithja02.html,2008,2019,Colorado State,true
Jerry Smith,/players/s/smithje01.html,2012,2012,Louisville,false
Jim Smith,/players/s/smithji01.html,1982,1983,Ohio State,false
Joe Smith,/players/s/smithjo02.html,1996,2011,Maryland,false
Josh Smith,/players/s/smithjo03.html,2005,2018,,false
Keith Smith,/players/s/smithke03.html,1987,1987,Loyola Marymount University,false
Kenny Smith,/players/s/smithke01.html,1988,1997,UNC,false
LaBradford Smith,/players/s/smithla02.html,1992,1994,Louisville,false
Larry Smith,/players/s/smithla01.html,1981,1993,Alcorn State University,false
Leon Smith,/players/s/smithle01.html,2002,2004,,false
Michael Smith,/players/s/smithmi01.html,1990,1995,BYU,false
Michael Smith,/players/s/smithmi02.html,1995,2001,Providence,false
Mike Smith,/players/s/smithmi03.html,2001,2001,University of Louisiana at Monroe,false
Nolan Smith,/players/s/smithno01.html,2012,2013,Duke,false
Otis Smith,/players/s/smithot01.html,1987,1992,Jacksonville University,false
Phil Smith,/players/s/smithph01.html,1975,1983,San Francisco,false
Randy Smith,/players/s/smithra01.html,1972,1983,Buffalo State,false
Reggie Smith,/players/s/smithre01.html,1993,1994,TCU,false
Robert Smith,/players/s/smithro01.html,1978,1985,UNLV,false
Russ Smith,/players/s/smithru01.html,2015,2016,Louisville,false
Sam Smith,/players/s/smithsa02.html,1979,1980,UNLV,false
Steve Smith,/players/s/smithst01.html,1992,2005,Michigan State,false
Steven Smith,/players/s/smithst03.html,2007,2007,La Salle,false
Stevin Smith,/players/s/smithst02.html,1997,1997,Arizona State,false
Theron Smith,/players/s/smithth01.html,2004,2005,Ball State University,false
Tony Smith,/players/s/smithto02.html,1991,2001,Marquette,false
Willie Smith,/players/s/smithwi02.html,1977,1980,Missouri,false
Zhaire Smith,/players/s/smithzh01.html,2019,2019,Texas Tech,true
Rik Smits,/players/s/smitsri01.html,1989,2000,Marist College,false
Mike Smrek,/players/s/smrekmi01.html,1986,1992,Canisius College,false
Tony Snell,/players/s/snellto01.html,2014,2019,New Mexico,true
Eric Snow,/players/s/snower01.html,1996,2008,Michigan State,false
Dick Snyder,/players/s/snydedi01.html,1967,1979,Davidson,false
Kirk Snyder,/players/s/snydeki01.html,2005,2008,Nevada,false
Ricky Sobers,/players/s/soberri01.html,1976,1986,UNLV,false
Mike Sojourner,/players/s/sojoumi01.html,1975,1977,Utah,false
Will Solomon,/players/s/solomwi01.html,2002,2009,Clemson,false
Darius Songaila,/players/s/songada01.html,2004,2011,Wake Forest,false
James Southerland,/players/s/southja01.html,2014,2014,Syracuse,false
Pape Sow,/players/s/sowpa01.html,2005,2007,"California State University, Fullerton",false
Ray Spalding,/players/s/spaldra01.html,2019,2019,Louisville,true
Jim Spanarkel,/players/s/spanaji01.html,1980,1984,Duke,false
Vassilis Spanoulis,/players/s/spanova01.html,2007,2007,,false
Rory Sparrow,/players/s/sparrro01.html,1981,1992,Villanova,false
Marreese Speights,/players/s/speigma01.html,2009,2018,Florida,true
Omari Spellman,/players/s/spellom01.html,2019,2019,Villanova,true
Andre Spencer,/players/s/spencan01.html,1993,1994,Northern Arizona University,false
Elmore Spencer,/players/s/spencel01.html,1993,1997,"Georgia, UNLV",false
Felton Spencer,/players/s/spencfe01.html,1991,2002,Louisville,false
Tiago Splitter,/players/s/splitti01.html,2011,2017,,false
Latrell Sprewell,/players/s/sprewla01.html,1993,2005,Alabama,false
Larry Spriggs,/players/s/sprigla01.html,1982,1986,Howard University,false
Ryan Stack,/players/s/stackry01.html,1999,2000,South Carolina,false
Jerry Stackhouse,/players/s/stackje01.html,1996,2013,UNC,false
Kevin Stacom,/players/s/stacoke01.html,1975,1982,"Holy Cross, Providence",false
Bud Stallworth,/players/s/stallbu01.html,1973,1977,Kansas,false
Terence Stansbury,/players/s/stanste01.html,1985,1987,Temple,false
John Starks,/players/s/starkjo01.html,1989,2002,Oklahoma State,false
Keith Starr,/players/s/starrke01.html,1977,1977,Pitt,false
Nik Stauskas,/players/s/stausni01.html,2015,2019,Michigan,true
Larry Steele,/players/s/steella01.html,1972,1980,Kentucky,false
Matt Steigenga,/players/s/steigma01.html,1997,1997,Michigan State,false
Vladimir Stepania,/players/s/stepavl01.html,1999,2004,,false
D.J. Stephens,/players/s/stephdj01.html,2014,2019,Memphis,true
Everette Stephens,/players/s/stephev01.html,1989,1991,Purdue,false
Joe Stephens,/players/s/stephjo01.html,1997,2000,"Colorado, Little Rock",false
Lance Stephenson,/players/s/stephla01.html,2011,2019,Cincinnati,true
Alex Stepheson,/players/s/stephal01.html,2016,2016,"UNC, USC",false
Brook Steppe,/players/s/steppbr01.html,1983,1989,Georgia Tech,false
Barry Stevens,/players/s/steveba01.html,1993,1993,Iowa State,false
DeShawn Stevenson,/players/s/stevede01.html,2001,2013,,false
Kebu Stewart,/players/s/stewake01.html,1998,1998,"UNLV, California State University, Bakersfield",false
Larry Stewart,/players/s/stewala01.html,1992,1997,Coppin State University,false
Michael Stewart,/players/s/stewami01.html,1998,2005,Cal,false
Greg Stiemsma,/players/s/stiemgr01.html,2012,2015,Wisconsin,false
Steve Stipanovich,/players/s/stipast01.html,1984,1988,Missouri,false
Bryant Stith,/players/s/stithbr01.html,1993,2002,Virginia,false
Alex Stivrins,/players/s/stivral01.html,1986,1993,"Creighton, Colorado",false
David Stockton,/players/s/stockda01.html,2015,2018,Gonzaga,true
John Stockton,/players/s/stockjo01.html,1985,2003,Gonzaga,false
Peja Stojaković,/players/s/stojape01.html,1999,2011,,false
Ed Stokes,/players/s/stokeed01.html,1998,1998,Arizona,false
Greg Stokes,/players/s/stokegr01.html,1986,1990,Iowa,false
Jarnell Stokes,/players/s/stokeja01.html,2015,2017,Tennessee,true
Diamond Stone,/players/s/stonedi01.html,2017,2017,Maryland,true
Julyan Stone,/players/s/stoneju01.html,2012,2018,Texas-El Paso,true
Awvee Storey,/players/s/storeaw01.html,2005,2008,"Illinois, Arizona State",false
Damon Stoudamire,/players/s/stoudda01.html,1996,2008,Arizona,false
Salim Stoudamire,/players/s/stoudsa01.html,2006,2008,Arizona,false
Amar'e Stoudemire,/players/s/stoudam01.html,2003,2016,,false
D.J. Strawberry,/players/s/strawdj01.html,2008,2008,Maryland,false
Erick Strickland,/players/s/stricer01.html,1997,2005,Nebraska,false
Mark Strickland,/players/s/stricma01.html,1995,2003,Temple,false
Rod Strickland,/players/s/stricro02.html,1989,2005,DePaul,false
John Stroeder,/players/s/stroejo01.html,1988,1989,University of Montana,false
Derek Strong,/players/s/stronde01.html,1992,2001,Xavier,false
Lamont Strothers,/players/s/strotla01.html,1992,1993,Christopher Newport University,false
John Stroud,/players/s/stroujo01.html,1981,1981,University of Mississippi,false
Rodney Stuckey,/players/s/stuckro01.html,2008,2017,Eastern Washington University,false
Jared Sullinger,/players/s/sullija01.html,2013,2017,Ohio State,true
DaJuan Summers,/players/s/summeda01.html,2010,2013,Georgetown,false
Edmond Sumner,/players/s/sumneed01.html,2018,2019,Xavier,true
Barry Sumpter,/players/s/sumptba01.html,1989,1989,"Louisville, Austin Peay State University",false
Bruno Šundov,/players/s/sundobr01.html,1999,2005,,false
Jon Sundvold,/players/s/sundvjo01.html,1984,1992,Missouri,false
Bob Sura,/players/s/surabo01.html,1996,2005,Florida State,false
Dane Suttle,/players/s/suttlda01.html,1984,1985,Pepperdine,false
Greg Sutton,/players/s/suttogr01.html,1992,1996,Oral Roberts,false
Caleb Swanigan,/players/s/swanica01.html,2018,2019,Purdue,true
Mike Sweetney,/players/s/sweetmi01.html,2004,2007,Georgetown,false
Robert Swift,/players/s/swiftro01.html,2005,2009,,false
Stromile Swift,/players/s/swiftst01.html,2001,2009,LSU,false
Aaron Swinson,/players/s/swinsaa01.html,1995,1995,Auburn,false
Pape Sy,/players/s/sypa01.html,2011,2011,,false
Larry Sykes,/players/s/sykesla01.html,1996,1996,Xavier,false
Brett Szabo,/players/s/szabobr01.html,1997,1997,Augustana College (SD),false
Wally Szczerbiak,/players/s/szczewa02.html,2000,2009,Miami University,false
